utente,tipo_evento,cod_2
874,1,1
874,3,1
874,3,1
874,1,1
874,1,1
874,3,1
874,3,1
874,1,1
874,3,1
874,1,1
874,1,1
874,3,1
874,1,1
874,3,1
874,2,3
874,1,1
875,1,1
875,1,1
875,1,1
875,1,1
875,1,1
875,1,1
875,1,1
875,1,1
875,1,1
875,1,1
875,1,1
875,1,1
875,1,1
875,1,1
875,2,3
875,1,1
875,1,1
875,1,1
875,1,1
875,1,1
875,1,1
875,2,3
875,2,3
875,1,1
875,1,1
875,1,1
877,3,1
877,3,1
877,2,3
877,3,1
877,1,1
877,3,1
877,1,1
877,3,1
877,1,1
877,3,1
877,1,1
877,1,1
877,3,1
877,3,1
877,1,1
877,3,1
877,1,1
877,1,1
877,1,1
877,1,1
877,1,1
877,1,1
877,1,1
877,3,1
877,1,1
877,3,1
877,1,1
877,1,1
877,3,1
877,1,1
877,1,1
877,3,1
877,1,1
877,1,1
877,3,1
877,1,1
877,1,1
878,1,1
878,1,1
878,1,1
878,3,1
878,1,1
878,1,1
878,1,1
878,3,1
878,1,1
878,1,1
878,3,1
878,1,1
878,1,1
878,3,1
878,3,1
878,1,1
878,1,1
878,1,1
878,1,1
878,1,1
878,1,1
878,2,3
878,1,1
878,1,1
878,1,1
878,1,1
878,1,1
878,3,1
878,1,1
878,2,3
878,3,1
878,2,3
878,1,1
878,1,1
878,3,1
878,3,1
878,1,1
878,3,1
878,1,1
878,1,1
878,3,1
878,1,1
878,1,1
878,1,1
878,1,1
878,3,1
878,1,1
878,3,1
878,1,1
878,1,1
878,3,1
878,1,1
878,1,1
878,1,1
878,1,1
878,1,1
878,1,1
878,1,1
878,3,1
878,3,1
878,2,3
878,1,1
878,2,3
878,1,1
878,3,1
878,3,1
878,3,1
879,1,1
879,1,1
879,3,1
879,1,1
879,1,1
879,1,1
879,1,1
879,3,1
879,1,1
879,1,1
879,1,1
879,1,1
879,1,1
879,1,1
879,1,1
879,3,1
879,3,1
879,1,1
879,3,1
879,3,1
879,1,1
879,1,1
879,3,1
879,1,1
879,3,1
879,1,1
879,3,1
879,3,1
879,1,1
879,1,1
880,1,1
880,1,1
880,1,1
880,1,1
880,1,1
880,2,3
882,1,1
882,1,1
882,1,1
882,1,1
882,1,1
882,1,1
882,1,1
882,1,1
882,1,1
882,1,1
882,1,1
882,1,1
882,1,1
882,1,1
882,1,1
882,1,1
882,1,1
882,1,1
882,1,1
882,2,3
882,2,3
882,1,1
882,1,1
882,1,1
882,1,1
882,1,1
882,1,1
882,1,1
882,1,1
882,1,1
882,2,3
882,1,1
882,2,3
882,1,1
882,1,1
882,1,1
883,3,1
883,1,1
884,1,1
884,1,1
884,3,1
884,1,1
886,3,1
886,1,1
886,1,1
886,1,1
886,3,1
886,2,3
886,2,3
886,2,3
886,2,3
886,2,3
886,2,3
886,2,3
886,2,3
886,2,3
886,2,3
886,1,1
886,2,3
886,2,3
886,2,3
886,2,3
886,2,3
886,2,3
886,2,3
886,2,3
886,2,3
886,1,1
886,1,1
888,2,3
888,1,1
888,1,1
888,1,1
888,1,1
888,1,1
888,1,1
888,1,1
888,1,1
888,2,3
888,1,1
889,3,1
889,1,1
889,3,1
889,1,1
889,3,1
889,3,1
889,3,1
889,1,1
889,3,1
889,3,1
889,3,1
889,3,1
889,1,1
889,1,1
889,1,1
889,1,1
889,1,1
889,3,1
889,1,1
889,3,1
889,3,1
889,1,1
889,1,1
889,3,1
889,1,1
889,3,1
889,1,1
889,1,1
889,3,1
889,3,1
889,1,1
889,1,1
889,1,1
889,3,1
889,3,1
889,3,1
889,1,1
889,1,1
889,1,1
889,1,1
889,3,1
890,2,3
890,2,3
890,2,3
890,2,3
890,2,3
890,2,3
890,2,3
890,2,3
890,2,3
891,1,1
891,1,1
891,1,1
891,1,1
891,1,1
891,1,1
891,1,1
891,1,1
891,2,3
891,1,1
891,1,1
891,1,1
891,1,1
891,1,1
891,1,1
891,1,1
891,1,1
891,1,1
891,1,1
891,1,1
891,1,1
893,1,1
893,1,1
893,1,1
893,1,1
893,1,1
893,1,1
893,1,1
893,1,1
893,1,1
893,1,1
893,1,1
893,2,3
893,1,1
893,1,1
893,1,1
893,1,1
893,1,1
893,1,1
893,1,1
893,1,1
893,1,1
893,1,1
893,1,1
893,1,1
893,1,1
893,1,1
893,1,1
893,1,1
893,1,1
893,1,1
893,2,3
893,1,1
893,1,1
893,1,1
893,1,1
894,1,1
894,1,1
894,1,1
894,1,1
894,1,1
894,3,1
894,1,1
894,1,1
894,1,1
894,1,1
894,3,1
894,1,1
894,1,1
894,1,1
895,2,3
895,2,3
895,1,1
895,2,3
895,1,1
895,2,3
895,2,3
895,2,3
895,2,3
895,3,1
895,2,3
895,2,3
895,1,1
895,1,1
895,3,1
895,2,3
895,2,3
895,2,3
895,2,3
895,2,3
897,3,1
897,1,1
897,3,1
897,3,1
897,1,1
897,3,1
897,1,1
897,1,1
897,1,1
897,3,1
897,3,1
897,1,1
897,2,3
897,3,1
897,1,1
897,1,1
897,3,1
897,3,1
897,3,1
897,1,1
897,1,1
897,1,1
897,3,1
897,3,1
897,1,1
897,2,3
897,1,1
897,1,1
897,3,1
897,1,1
900,3,1
900,1,1
900,3,1
900,1,1
900,1,1
900,1,1
900,1,1
900,3,1
900,3,1
900,1,1
900,3,1
900,1,1
900,1,1
900,3,1
900,2,3
900,2,3
900,1,1
900,1,1
900,3,1
900,1,1
900,1,1
900,1,1
900,3,1
900,1,1
900,1,1
900,1,1
900,1,1
900,3,1
900,3,1
900,2,3
900,1,1
900,3,1
900,1,1
900,1,1
900,1,1
900,2,3
900,1,1
900,3,1
900,3,1
900,1,1
900,3,1
900,3,1
900,1,1
900,3,1
900,1,1
900,1,1
900,2,3
900,3,1
900,3,1
900,3,1
900,1,1
900,3,1
900,1,1
900,3,1
900,3,1
900,3,1
900,1,1
900,1,1
900,3,1
900,3,1
900,1,1
900,3,1
900,1,1
900,1,1
900,1,1
900,3,1
900,3,1
900,1,1
900,2,3
900,3,1
900,3,1
900,3,1
900,3,1
901,1,1
901,1,1
901,1,1
901,1,1
901,2,3
901,1,1
901,1,1
901,1,1
901,1,1
901,2,3
901,1,1
901,2,3
901,1,1
901,1,1
901,1,1
901,1,1
901,1,1
901,1,1
901,1,1
901,1,1
901,1,1
901,1,1
901,1,1
901,2,3
901,1,1
902,1,1
902,3,1
902,1,1
904,1,1
904,1,1
904,3,1
904,1,1
904,3,1
904,3,1
904,3,1
904,1,1
904,1,1
904,1,1
904,3,1
904,1,1
904,1,1
904,3,1
904,1,1
904,3,1
904,1,1
904,3,1
904,3,1
904,3,1
904,3,1
904,3,1
904,1,1
904,1,1
904,1,1
904,1,1
904,1,1
904,3,1
904,1,1
904,3,1
904,2,3
904,1,1
904,1,1
904,3,1
904,1,1
904,3,1
904,3,1
904,1,1
904,1,1
904,1,1
904,1,1
904,1,1
904,1,1
904,1,1
904,3,1
904,3,1
904,3,1
904,1,1
904,3,1
904,3,1
904,1,1
904,3,1
904,3,1
904,1,1
904,2,3
904,1,1
904,1,1
904,1,1
904,2,3
904,3,1
904,1,1
904,3,1
904,1,1
904,3,1
904,3,1
904,3,1
904,3,1
904,1,1
904,3,1
904,3,1
904,3,1
904,3,1
904,3,1
904,3,1
904,3,1
904,3,1
904,1,1
904,3,1
904,3,1
904,1,1
904,1,1
904,3,1
904,1,1
904,1,1
904,3,1
904,3,1
904,1,1
904,1,1
904,1,1
904,3,1
904,3,1
904,1,1
904,1,1
904,3,1
904,1,1
904,1,1
904,1,1
904,1,1
904,3,1
904,1,1
904,1,1
904,1,1
904,1,1
904,3,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,3,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
918,1,1
919,1,1
919,1,1
919,1,1
919,1,1
919,1,1
919,2,3
919,1,1
919,2,3
919,1,1
919,1,1
919,2,3
919,1,1
919,1,1
919,1,1
919,1,1
919,2,3
919,1,1
919,1,1
919,1,1
919,1,1
919,1,1
919,1,1
919,2,3
919,1,1
919,1,1
919,1,1
919,1,1
919,2,3
919,1,1
919,1,1
919,1,1
919,1,1
919,1,1
919,1,1
919,1,1
919,1,1
919,1,1
919,1,1
919,1,1
919,1,1
919,1,1
919,1,1
919,1,1
919,1,1
919,2,3
919,1,1
919,1,1
919,1,1
919,2,3
919,1,1
919,2,3
919,1,1
919,1,1
919,1,1
919,2,3
919,1,1
919,1,1
919,1,1
919,1,1
919,2,3
919,1,1
919,1,1
919,1,1
919,2,3
919,2,3
919,1,1
919,2,3
919,1,1
919,1,1
919,1,1
919,1,1
919,2,3
919,1,1
919,1,1
920,1,1
920,1,1
920,3,1
920,1,1
920,3,1
920,1,1
920,1,1
920,1,1
920,3,1
920,1,1
920,3,1
920,3,1
920,1,1
920,1,1
920,1,1
920,3,1
920,1,1
920,3,1
920,3,1
920,1,1
920,1,1
920,1,1
920,1,1
920,3,1
920,3,1
920,1,1
920,3,1
920,3,1
920,1,1
920,3,1
920,1,1
920,3,1
920,1,1
920,1,1
920,1,1
920,3,1
920,1,1
920,1,1
920,1,1
920,1,1
920,3,1
920,1,1
920,1,1
920,1,1
920,3,1
920,1,1
920,3,1
920,1,1
920,1,1
920,3,1
920,3,1
920,3,1
920,3,1
920,1,1
920,1,1
920,1,1
920,3,1
920,1,1
920,1,1
920,1,1
920,1,1
920,3,1
920,3,1
920,3,1
920,1,1
920,2,3
920,1,1
920,1,1
920,3,1
921,1,1
921,1,1
921,1,1
921,1,1
921,1,1
921,1,1
921,1,1
921,1,1
921,1,1
921,1,1
921,1,1
921,1,1
921,1,1
921,1,1
921,1,1
921,1,1
921,1,1
921,1,1
921,1,1
921,1,1
921,1,1
921,1,1
921,1,1
921,1,1
921,1,1
921,1,1
921,1,1
921,1,1
921,1,1
921,1,1
921,1,1
921,1,1
922,1,1
922,3,1
922,1,1
922,3,1
922,1,1
922,1,1
922,2,3
922,3,1
922,3,1
922,1,1
922,3,1
922,1,1
922,3,1
922,1,1
922,3,1
922,3,1
922,1,1
922,1,1
922,3,1
922,1,1
922,3,1
922,3,1
922,2,3
922,3,1
922,1,1
922,3,1
922,3,1
922,1,1
922,1,1
922,1,1
922,3,1
922,3,1
922,3,1
922,1,1
922,1,1
922,1,1
922,1,1
922,1,1
922,1,1
922,1,1
922,1,1
922,3,1
922,3,1
922,3,1
922,1,1
922,1,1
922,3,1
922,3,1
922,1,1
922,3,1
922,3,1
922,3,1
923,1,1
923,3,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,2,3
923,1,1
923,1,1
923,1,1
923,3,1
923,2,3
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,3,1
923,3,1
923,3,1
923,1,1
923,3,1
923,1,1
923,1,1
923,1,1
923,3,1
923,1,1
923,1,1
923,1,1
923,2,3
923,3,1
923,1,1
923,3,1
923,3,1
923,1,1
923,1,1
923,3,1
923,1,1
923,2,3
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,3,1
923,1,1
923,3,1
923,2,3
923,2,3
923,3,1
923,1,1
923,2,3
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,3,1
923,3,1
923,1,1
923,3,1
923,1,1
923,1,1
923,2,3
923,1,1
923,2,3
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,3,1
923,3,1
923,1,1
923,3,1
923,1,1
923,1,1
923,3,1
923,3,1
923,3,1
923,3,1
923,1,1
923,3,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,3,1
923,1,1
923,1,1
923,1,1
923,1,1
923,3,1
923,1,1
923,2,3
923,1,1
923,1,1
923,3,1
923,1,1
923,2,3
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,3,1
923,2,3
923,1,1
923,3,1
923,3,1
923,1,1
923,3,1
923,2,3
923,1,1
923,3,1
923,1,1
923,1,1
923,1,1
923,1,1
923,3,1
923,1,1
923,1,1
923,3,1
923,3,1
923,3,1
923,2,3
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,2,3
923,3,1
923,1,1
923,1,1
923,1,1
923,2,3
923,1,1
923,1,1
923,1,1
923,3,1
923,1,1
923,3,1
923,3,1
923,3,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,3,1
923,1,1
923,1,1
923,3,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,2,3
923,1,1
923,1,1
923,1,1
923,2,3
923,1,1
923,3,1
923,1,1
923,3,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,3,1
923,1,1
923,2,3
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,3,1
923,3,1
923,3,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,3,1
923,1,1
923,1,1
923,3,1
923,3,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,1,1
923,3,1
923,1,1
923,1,1
923,1,1
923,1,1
923,3,1
923,3,1
923,1,1
923,1,1
923,3,1
923,1,1
923,1,1
923,1,1
923,3,1
923,1,1
923,3,1
923,1,1
923,1,1
923,1,1
923,1,1
923,3,1
923,1,1
923,1,1
923,1,1
923,1,1
924,1,1
924,1,1
924,1,1
924,1,1
924,1,1
924,1,1
924,1,1
924,2,3
924,1,1
924,1,1
924,2,3
924,1,1
924,1,1
924,1,1
924,1,1
924,1,1
924,1,1
924,1,1
924,1,1
924,1,1
924,1,1
924,1,1
924,1,1
924,1,1
924,1,1
924,1,1
924,1,1
924,1,1
924,1,1
924,1,1
924,1,1
924,1,1
924,1,1
924,1,1
924,1,1
924,1,1
924,1,1
924,1,1
924,1,1
925,1,1
925,1,1
925,1,1
925,1,1
925,2,3
925,1,1
925,1,1
925,1,1
925,1,1
925,1,1
925,2,3
925,1,1
925,1,1
925,1,1
925,1,1
925,1,1
925,1,1
925,1,1
925,1,1
925,1,1
925,1,1
925,1,1
925,1,1
925,1,1
925,1,1
925,1,1
925,1,1
925,1,1
925,2,3
925,1,1
925,1,1
925,1,1
925,1,1
925,1,1
925,1,1
925,1,1
925,1,1
925,1,1
925,1,1
925,1,1
925,1,1
925,1,1
925,1,1
925,1,1
925,1,1
925,1,1
925,2,3
925,1,1
925,2,3
925,1,1
925,1,1
925,1,1
942,2,3
942,2,3
946,2,3
946,2,3
946,2,3
946,2,3
946,2,3
951,1,1
951,1,1
951,1,1
951,2,3
951,1,1
951,1,1
951,1,1
951,1,1
951,1,1
951,1,1
951,1,1
951,1,1
951,1,1
951,1,1
951,1,1
951,1,1
951,1,1
951,1,1
951,1,1
951,1,1
951,1,1
951,1,1
951,1,1
951,1,1
953,1,1
953,2,3
953,1,1
953,2,3
953,1,1
953,1,1
953,1,1
953,1,1
953,1,1
953,1,1
953,1,1
953,2,3
954,1,1
954,1,1
954,1,1
954,1,1
954,1,1
954,1,1
954,1,1
954,1,1
954,1,1
954,1,1
954,1,1
954,1,1
954,1,1
954,1,1
954,1,1
954,2,3
954,1,1
954,2,3
954,1,1
954,1,1
954,1,1
954,1,1
954,1,1
954,2,3
954,1,1
954,1,1
954,1,1
954,1,1
954,1,1
954,1,1
954,1,1
954,1,1
954,1,1
954,1,1
954,1,1
954,1,1
954,1,1
954,1,1
954,1,1
954,2,3
954,1,1
954,1,1
959,2,3
959,2,3
959,2,3
959,2,3
959,2,3
959,2,3
959,2,3
959,2,3
959,2,3
961,1,1
961,1,1
961,2,3
963,1,1
963,1,1
963,1,1
963,1,1
963,3,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,3,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,2,3
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,2,3
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
963,1,1
964,1,1
964,1,1
964,1,1
964,1,1
964,1,1
964,3,1
964,1,1
964,1,1
964,1,1
964,1,1
964,3,1
964,1,1
964,1,1
964,3,1
964,3,1
964,1,1
966,3,1
966,1,1
966,1,1
966,1,1
966,3,1
966,2,3
966,3,1
966,1,1
966,3,1
968,2,3
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,3,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,2,3
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,3,1
971,1,1
971,1,1
971,1,1
971,1,1
971,3,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,3,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,3,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
971,3,1
971,1,1
971,1,1
971,1,1
971,1,1
971,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,2,3
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,2,3
972,1,1
972,1,1
972,2,3
972,1,1
972,1,1
972,1,1
972,1,1
972,2,3
972,1,1
972,1,1
972,1,1
972,2,3
972,1,1
972,2,3
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,2,3
972,2,3
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,2,3
972,1,1
972,1,1
972,1,1
972,2,3
972,1,1
972,2,3
972,1,1
972,1,1
972,2,3
972,2,3
972,1,1
972,1,1
972,2,3
972,1,1
972,2,3
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,2,3
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,2,3
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,2,3
972,1,1
972,2,3
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,2,3
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,2,3
972,1,1
972,1,1
972,2,3
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,2,3
972,2,3
972,1,1
972,1,1
972,1,1
972,1,1
972,2,3
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,2,3
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,2,3
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,2,3
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,2,3
972,1,1
972,1,1
972,1,1
972,2,3
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,1,1
972,2,3
972,2,3
972,1,1
972,1,1
972,2,3
972,1,1
972,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
974,1,1
